"";"homo_code_eps";"ANIO_";"def_mat_42d_no";"def_mat_42d_si";"def_mat_1y_si";"def_mat_1y_no";"No_Definido";"N_Enfermedades_dentales";"M_Anomalias_congenitas";"L_Enfermedades_del_sistema_musculo_esqueletico";"K_Enfermedades_de_la_piel";"J_Enfermedades_del_sistema_genito_urinario";"I_Enfermedades_digestivas";"H_Enfermedades_respiratorias";"G_Enfermedades_cardiovasculares";"F_Enfermedades_de_los_organos_de_los_sentidos";"Eventos_lesiones_de_intencion_no_determinada";"E_Trastornos_mentales_y_enfermedades_del_sistema_nervioso";"E_Deficiencias_de_la_nutricion";"D_Otras_enfermedades_endocrinas_metabolicas_hematologicas_e_immunologicas";"D_Ciertas_afecciones_originadas_en_el_periodo_perinatal";"C_Diabetes_mellitus";"C_Causas_maternas";"B_Otros_tumores";"B_Lesiones_intencionales";"B_Infecciones_respiratorias";"A_Tumores_malignos";"A_Enfermedades_infecciosas_y_parasitarias";"A_Accidentes";"Signos_y_sintomas_mal_definidos";"Lesiones";"Enfermedades_no_transmisibles";"Condiciones_transmisibles_y_nutricionales";"Asegurados";"CONTRIBUTIVO";"EXCEPCION";"SUBSIDIADO";"FEMENINO";"MASCULINO";"COMUNIDADES_INDIGENAS";"De_0_a_9";"De_10_a_19";"De_20_a_29";"De_30_a_39";"De_40_a_49";"De_50_a_59";"De_60_a_69";"De_70_a_79";"Mayor_De_80";"OP_MEDI_GENERAL";"OP_ODO_GENERAL";"Conteo_de_Prestadores";"Costo_Consulta";"Costo_Procedimiento";"Neto_A_Pagar_Consulta";"Numero_de_Atenciones";"Numero_Dias_Estancia";"Valor_Cuota_Moderadora";"Atx_Conteo_de_Prestadores";"Costo_Consulta_xAt";"Costo_Procedimiento_xAt";"Neto_A_Pagar_Consulta_xAt";"Numero_Dias_Estancia_xAt";"Valor_Cuota_Moderadora_xAt";"deaths_percentage_group"
"1";"CCF007";2014;915;2;2;915;0;0;8,14781620008074;3,70355281821852;1,85177640910926;13,7031454274085;11,1106584546556;16,6659876819833;110,736229264734;0;1,11106584546556;4,81461866368407;5,92568450914963;4,44426338186222;51,4793841732374;10,7403031728337;0,740710563643703;4,81461866368407;4,44426338186222;14,4438559910522;0;0;0;0,152449717820138;0,048996241171656;0,00411862701889923;0,0103540015345054;270011;0;0;1;0,526548918377399;0,473451081622601;0,0000185177640910926;0,178944561517864;0,238519912151727;0,176215043090837;0,112317646318113;0,0999959260919;0,0823336827018158;0,0514941983845103;0,033794919466244;0,0263841102769887;1,49738406901265;1,38700338386927;0,000314801989548574;14676,3329123628;42741,3781216321;14676,3180500054;1,57455437000715;0,0169696790130772;0,0148623574595109;5001,72941176471;9320,94387588293;27145,0633498531;9320,9344367948;0,0107774487412589;0,00943908812716543;0
"2";"CCF007";2015;1042;3;6;1039;0;0;6,27923770054315;5,10188063169131;3,92452356283947;17,2679036764937;12,5584754010863;27,4716649398763;127,939468148567;0;2,35471413770368;10,9886659759505;4,70942827540737;4,70942827540737;66,716900568271;16,8754513202097;2,35471413770368;5,49433298797526;6,6716900568271;22,369784308185;0;0;0;0,112998148148148;0,029368355683495;0,00290867179078627;0,00990382441550762;254808;0;0;1;0,53326818624219;0,46673181375781;0,0000196226178141974;0,174476468556717;0,230032024112273;0,166117233367869;0,112359109604094;0,101441085052275;0,0901031364792314;0,0571646102163197;0,0375223697843082;0,0307839628269128;2,18054591580308;1,1474269278607;0,0000941885655081473;5492,40283664563;7315,83991083482;5492,40278562682;0,671972622523626;0,000541584251671847;0,0000510188063169131;7134,33333333333;8173,55149978975;10887,1100780264;8173,55142386581;0,00080596178105873;0,0000759239358968369;0
"3";"CCF007";2016;968;0;0;968;0;0;10,2200287012473;5,11001435062363;2,12917264609318;12,7750358765591;12,7750358765591;20,8658919317132;121,362840827311;0;3,40667623374909;8,94252511359136;9,36835964281;2,12917264609318;74,0952080840427;17,0333811687454;0;5,53584887984227;12,3492013473405;16,6075466395268;0;0;0;0,213795513265455;0,0477891980329284;0,00356777695922918;0,0168928665264252;234833;0;0;1;0,532659379218423;0,467340620781577;0,0000511001435062363;0,175541767979798;0,228438933199337;0,160109524640915;0,106360690362939;0,0990107863886251;0,0936665630469312;0,0612009385393024;0,0405607389080751;0,0351100569340766;10,9305875162529;1,84788944013695;0,0000809085605515409;47965,3869813868;47376,6462337065;47964,7947587009;4,54552809869141;0,00243151516183841;0,59222268590871;56181,0526315789;10552,2143830098;10422,6935143896;10552,0840961272;0,000534924679607285;0,13028688263509;0
"4";"CCF007";2017;1026;3;4;1025;0;0;11,5417997820908;4,61671991283633;6,92507986925449;14,3118317297926;19,3902236339126;27,700319477018;138,50159738509;0,461671991283633;3,23170393898543;9,69511181695629;8,31009584310539;2,7700319477018;85,4093183874721;19,8518956251962;1,84668796513453;7,84842385182176;7,84842385182176;19,8518956251962;0;0;0;0,193165933454599;0,0290533458908115;0,0027925793152481;0,00986773078213391;216604;0;0;1;0,526740041735148;0,473259958264852;0,0000554006389540359;0,16441524625584;0,225489833982752;0,16262395892966;0,107851193883769;0,0977221103950066;0,0956676700337944;0,0641770235083378;0,0422106701630625;0,0398422928477775;1,51;1,69;0,0000692507986925449;14272,5490018652;14183,9532972614;14272,5260106;1,2474838876475;0,00041550479215527;0,0229912651659249;18014;11441,0688131453;11370,0492949928;11441,0503830354;0,000333074275563451;0,0184301099145109;0,333333343267441
"5";"CCF007";2018;982;0;1;981;0;0;10,2202737957559;4,84118232430543;4,84118232430543;20,9784567386568;15,0614561200613;34,426185417283;174,282563674995;0;2,68954573572524;6,99281891288561;7,53072806003066;5,37909147145047;83,9138269546274;18,8268201500767;0,537909147145047;9,68236464861085;3,76536403001533;26,3575482101073;0;0;0;NA;NA;NA;NA;185905;0;0;1;0,526139695005514;0,473860304994486;0,0000376536403001533;0,165347892740916;0,212657002232323;0,14481590059439;0,10914176595573;0,100868723272639;0,101707861542186;0,0714558511067481;0,0460504020870875;0,047954600467981;2,115;3,02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"6";"CCF007";2019;865;1;1;865;2;0;5,79348168937926;5,79348168937926;9,0120826279233;20,5990460066818;18,0241652558466;28,3236882591875;169,298409367416;0;3,86232112625284;14,8055643173026;6,43720187708807;6,43720187708807;63,7282985831719;17,3804450681378;0,643720187708807;8,36836244021449;25,7488075083523;30,2548488223139;0;0;0;NA;NA;NA;NA;155347;0;0;1;0,521419789246011;0,478580210753989;0,0000321860093854403;0,162726026250909;0,225694735012585;0,123877512922683;0,0996092618460608;0,100838767404585;0,101855845301164;0,0756306848539077;0,0497724449136449;0,0599947214944608;0,57;1,915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"CCF007";2020;853;3;6;850;84;0;83,1946755407654;27,7315585135885;97,0604547975596;187,188019966722;180,255130338325;242,651136993899;1684,6921797005;0;62,396006655574;138,657792567942;97,0604547975596;34,6644481419856;409,04048807543;235,718247365502;41,5973377703827;90,1275651691625;270,382695507488;339,711591791459;0;0;0;NA;NA;NA;NA;14424;0;0;1;0,457362728785358;0,542637271214642;0;0,0184414864115363;0,062534664448142;0,0743205768164171;0,0610787576261786;0,0606627842484748;0,0775790349417637;0,109886300610094;0,137825845812535;0,397670549084859;2,685;2,875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8";"CCF009";2012;836;0;0;836;0;0;8,77549880732994;11,1688166638745;7,97772618848176;12,7643619015708;35,8997678481679;70,2039904586395;230,556286847123;0;8,77549880732994;8,77549880732994;6,38218095078541;6,38218095078541;52,6529928439796;18,348770233508;0;7,97772618848176;13,562134520419;18,348770233508;94,9349416429329;8,77549880732994;27,9220416596862;0,0793480545649879;0,0348977579265358;0,0258040877204179;0,0798394616231482;125349;0;0;1;0,532975931200089;0,467024068799911;0,000103710440450263;0,148999992022274;0,223392288729866;0,14287309830952;0,112828981483698;0,113818219531069;0,0944323448930586;0,0676989844354562;0,0527567032844299;0,0431993873106287;1,5164635691436;1,91063914465187;0,00197847609474348;43775,6468898834;58412,6761202722;43676,6449193851;3,59143670870928;0,236116762000495;104,512273731741;1815,25403225806;12188,8955424794;16264,4314401032;12161,3294238121;0,0657443750652512;29,1004080562793;0
"9";"CCF009";2013;794;3;3;794;0;0;6,61687468466457;3,30843734233228;1,65421867116614;16,5421867116614;47,9723414638181;70,304293524561;255,576784695169;0;0,827109335583071;4,96265601349842;7,44398402024764;4,96265601349842;52,9349974773165;17,3692960472445;2,48132800674921;6,61687468466457;9,09820269141378;9,92531202699685;86,0193709006394;7,44398402024764;22,3319520607429;0,0998822165978787;0,0384416219338368;0,0274143817082013;0,0723489335114375;120903;0;0;1;0,532807291795902;0,467192708204097;0,0000992531202699685;0,144148615005418;0,212848316418947;0,138987452751379;0,108318238587959;0,117160037385342;0,100526868646766;0,0727773504379544;0,0558877778053481;0,049345342960886;1,69791657856895;1,14827626515564;0,00224146629943012;56364,8348593501;77935,9460972846;56215,9429211848;4,56774439013093;0,333068658345947;154,764811460427;2037,83763837638;12339,752412839;17062,2389172374;12307,1560314638;0,0729175343229746;33,8821085949581;0
"10";"CCF009";2014;801;1;1;801;0;0;10,9056743062313;8,38898023556257;4,19449011778128;22,6502466360189;44,4615952484816;81,3731082849569;217,27458810107;0;4,19449011778128;7,55008221200631;9,22787825911882;2,51669407066877;34,3948189658065;15,1001644240126;0,838898023556257;10,9056743062313;10,0667762826751;27,6836347773565;110,734539109426;12,5834703533438;31,8781248951377;0,0882355622853819;0,0419155665917251;0,0282269021313602;0,0794154508237979;119204;0;0;1;0,526031005670951;0,473968994329049;0,000184557565182376;0,135716922250931;0,199666118586625;0,141765377000772;0,11034864601859;0,119467467534646;0,105248146035368;0,0759957719539613;0,0573470688903057;0,0544444817288011;1,75975616527947;1,72962097114169;0,00223146874265964;66603,6382587833;22730,959674172;66392,2644626019;3,51148451394249;0,426764202543539;164,504135767256;1573,62030075188;18967,373483873;6473,31907172532;18907,1784878985;0,121533841555916;46,8474615548171;0
"11";"CCF009";2015;772;1;1;772;0;0;10,1238484122431;6,74923227482874;5,90557824047515;21,0913508588398;39,6517396146188;71,7105929200553;225,255627172409;0;7,59288630918233;7,59288630918233;6,74923227482874;10,9675024465967;34,5898154084973;21,0913508588398;0,843654034353592;8,43654034353592;7,59288630918233;25,3096210306078;102,925792191138;10,1238484122431;18,560388755779;0,0673750369801685;0,02697286316494;0,0290655758923047;0,0460211825357991;118532;0,00170418114939426;0;0,998295818850606;0,526946309857254;0,473053690142746;0,000143421185840111;0,130715756082746;0,189796848108528;0,141455471940067;0,108460162656498;0,121114973171802;0,109497857118753;0,0796915600850403;0,0593763709378058;0,0598909998987615;4,43548148063703;3,85116854272879;0,00163668882664597;23468,2474268552;2418,67015658219;22803,7468194243;0,983523436709074;0,118550264907367;608,607861168292;600,922680412371;23861,4013158459;2459,1891421268;23185,7686032647;0,120536288696935;618,803618147351;0
"12";"CCF009";2016;798;1;1;798;0;0;10,1431880039897;7,60739100299224;5,91685966899396;17,7505790069819;46,4896116849526;75,2286443629233;250,198637431745;0;6,7621253359931;10,1431880039897;5,91685966899396;0;44,7990803509543;16,0600476729836;0,845265666999138;10,1431880039897;13,5242506719862;27,0485013439724;92,9792233699052;9,29792233699052;18,595844673981;NA;NA;NA;NA;118306;0,01960171081771;0;0,98039828918229;0,527065406657312;0,472934593342688;0,000633949250249353;0,129663753317668;0,181867360911534;0,13738948151404;0,10766994066235;0,118776731526719;0,113274052034554;0,084281439656484;0,0622200057478065;0,0648572346288439;4,01697101672047;4,39894573787027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0555555559694767
"13";"CCF009";2017;593;1;1;593;0;0;51,9480519480519;32,4675324675325;6,49350649350649;136,363636363636;201,298701298701;532,467532467532;1435,06493506494;0;19,4805194805195;45,4545454545455;45,4545454545455;12,987012987013;162,337662337662;116,883116883117;6,49350649350649;45,4545454545455;51,9480519480519;149,350649350649;603,896103896104;64,9350649350649;97,4025974025974;NA;NA;NA;NA;15400;0,00266233766233766;0;0,997337662337662;0,458961038961039;0,541038961038961;0,00025974025974026;0,0314935064935065;0,108181818181818;0,17974025974026;0,0883116883116883;0,0437662337662338;0,0625324675324675;0,076038961038961;0,102077922077922;0,307857142857143;5,745;12,53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"14";"CCF015";2016;2908;11;12;2907;0;0;9,66538147297393;3,92656122339566;2,41634536824348;12,6858131832783;15,8572664790979;26,4287774651631;113,266189136413;0,151021585515218;1,81225902618261;5,28575549303262;4,83269073648697;2,71838853927392;118,0988798729;12,5347915977631;1,81225902618261;5,1347339075174;10,2694678150348;18,2736118473413;45,1554540690501;11,9307052557022;11,1755973281261;0,0390423447284154;0,0102809951416356;0,0051016390372676;0,242278153066418;662157;0,00893594721493543;0;0,991064052785065;0,504845527571256;0,495154472428744;0,0159539202938276;0,163302660849315;0,224928529034655;0,171601296973376;0,117562753244321;0,110567433403256;0,0838003675865391;0,0563642761459895;0,0367994297424931;0,0350732530200542;3,53144487433556;3,52887528929081;0,00121421354754235;89667,4018965744;273540,345029532;89673,0304284784;9,31182181869254;1,95573708350134;1,84183660370577;7669,01492537313;9629,41555825049;29375,599142203;9630,02000837998;0,210027331018663;0,197795516233834;0
"15";"CCF015";2017;2983;4;8;2979;0;0;6,61477741274006;3,6223781069767;2,83490460546003;13,8595336266935;17,0094276327602;28,3490460546003;129,775633049948;0;2,67740990515669;3,30738870637003;5,82730391122339;2,83490460546003;124,735802640241;12,5995760242668;1,25995760242668;6,45728271243673;9,29218731789675;18,5843746357935;44,2560107852371;15,9069647306368;10,5521449203234;0,0401215954108144;0,0113830977606354;0,00612546512122367;0,240828977489282;634942;0,0157699443413729;0;0,984230055658627;0,504691767122036;0,495308232877964;0,0138453591036662;0,155943377505347;0,221533620393674;0,16842168261038;0,119458155233076;0,108183109638361;0,0894648645073093;0,0590431881967172;0,0389248151799692;0,0390271867351664;5,1;2,96;0,00116388583524164;75446,7089263114;366705,455774149;75438,6500138438;8,02856953863503;1,27332417764142;2,53160446150987;6898,07307171854;9397,2791246619;45675,0675209939;9396,27534529264;0,158599134193699;0,315324473348247;0,0465116277337074
"16";"CCF015";2018;2937;6;8;2935;1;0;9,77585132752747;4,639387070691;1,98830874458186;15,740777561273;21,7057037950186;31,1501703317825;137,856072957676;0;2,15400113996368;5,96492623374558;5,63354144298193;2,3196935353455;111,676674487348;16,2378547474185;1,32553916305457;8,11892737370926;7,12477300141833;23,3626277488368;54,1814132898556;15,0780079797458;5,96492623374558;0,039123823390685;0,00914263025079201;0,0062902841983581;0,262664002636718;603528;0,0219674977797219;0;0,978032502220278;0,505114924245437;0,494885075754563;0,0198035550960353;0,152128815895866;0,220780146074416;0,153989541496003;0,122617343354409;0,107764677032383;0,0945507085006827;0,0636192521308042;0,041444638856855;0,0431048766585809;2,53;5,905;0,00118304370302621;155188,63549827;553892,25485719;155187,352865153;18,4674530427751;0,29302203046089;1,28773478612426;15610,119047619;8403,35887893232;29992,8882220109;8403,2894252229;0,0158669433073515;0,069729961307688;0,200000002980232
"17";"CCF015";2019;800;1;1;800;0;2,49950009998;29,99400119976;4,99900019996001;4,99900019996001;57,4885022995401;69,9860027994401;112,4775044991;547,390521895621;0;14,99700059988;29,99400119976;29,99400119976;22,49550089982;489,902019596081;44,9910017996401;2,49950009998;19,99600079984;99,9800039992002;72,4855028994201;209,95800839832;54,9890021995601;64,9870025994801;0,345192185729521;0,063723984161501;0,0777391242584816;1,88184642404852;40008;0,002249550089982;0;0,997750449910018;0,443486302739452;0,556513697260548;0,0307188562287542;0,0203209358128374;0,129899020195961;0,124600079984003;0,11120275944811;0,0594881023795241;0,0589882023595281;0,0761597680463907;0,0975804839032194;0,321760647870426;2,475;2,53;0,00959808038392321;220212,086457708;526624,274422116;220209,811912617;20,9348380323935;0,428564287142571;2,2745450909818;2181,1484375;10518,9295525938;25155,4023779522;10518,8209037909;0,0204713447736941;0,108648802893162;0,318181812763214
"18";"CCF023";2012;237;2;2;237;0;0;12,773431262973;3,99169726967907;0;7,18505508542232;6,38671563148651;10,3784129011656;49,4970461440204;0;1,59667890787163;3,19335781574325;0,798339453935814;0;21,555165256267;4,79003672361488;1,59667890787163;2,39501836180744;10,3784129011656;7,98339453935813;23,1518441641386;7,98339453935813;7,98339453935813;0,0293975435095002;0,00835606046090798;0,00466160413007611;0,0279689190483794;125260;0;0;1;0,524421203895897;0,475578796104103;0,230512533929427;0,213986907232955;0,267204215232317;0,191633402522753;0,10485390387993;0,0819974453137474;0,0615040715312151;0,0377135558039278;0,0236707648091969;0,0174357336739582;1,20518941385612;1,23582591572613;0,00135717707169088;34124,2915296184;62937,300566821;34118,8989940923;3,33903081590292;0,37947469263931;6,62719942519559;2460,27647058824;10219,8192862113;18848,9726620872;10218,2042859841;0,113648155276667;1,98476737430274;0
"19";"CCF023";2014;283;4;5;282;0;0;4,7109178887012;1,34597653962891;0,672988269814457;6,72988269814457;8,07585923777349;14,8057419359181;47,109178887012;0;1,34597653962891;2,01896480944337;3,36494134907229;4,03792961888674;19,5166598246193;8,74884750758794;3,36494134907229;2,01896480944337;10,7678123170313;4,7109178887012;20,8626363642482;6,72988269814457;10,7678123170313;0,0317384326776184;0,00610347604049595;0,00480936222023317;0,0246471520818892;148591;0;0;1;0,516242571891972;0,483757428108028;0,180670430914389;0,204669192615973;0,26104541997833;0,185886090005451;0,112436150237901;0,0838206890053906;0,0668613846060663;0,0415099164821557;0,0246986695021906;0,0190724875665417;1,41003832915908;1,41758086462622;0,00169593043993243;53230,1069714855;181322,322529628;53240,2330356482;7,13278058563439;0,531357888432005;1,55343190368192;4205,82142857143;7462,74280169116;25420,9869983687;7464,16245340217;0,0744951960953591;0,217787703551483;0
"20";"CCF023";2015;323;0;0;323;0;0;6,14628149969269;0;0;4,91702519975415;9,8340503995083;9,8340503995083;56,5457897971727;0;1,84388444990781;5,53165334972342;7,37553779963122;3,07314074984634;20,2827289489859;5,53165334972342;0;5,53165334972342;12,2925629993854;7,99016594960049;23,3558696988322;6,76090964966195;6,14628149969269;0,0230493945400533;0,00565669678344601;0,0043410631018234;0,0232359612272075;162700;0,00106945298094653;0;0,998930547019053;0,518488014751076;0,481511985248924;0,205789797172711;0,184296250768285;0,254130301167794;0,190565457897972;0,10840811309158;0,0937307928703135;0,0670313460356484;0,0422126613398894;0,0310633066994468;0,0285617701290719;2,54992912304865;1,22206310272856;0,00170866625691457;43139,6631468961;144527,6052059;42735,0553103872;5,51011063306699;0,349059618930547;1,06684081130916;3224,80215827338;7829,18275506277;26229,5287391452;7755,75268015996;0,0633489311150648;0,193615134496009;0,200000002980232
"21";"CCF023";2016;375;3;5;373;0;0;6,33508815275165;1,90052644582549;3,16754407637582;12,0366674902281;6,33508815275165;9,50263222912747;53,848249298389;0;1,26701763055033;4,43456170692615;7,60210578330197;1,90052644582549;31,0419319484831;5,70157933747648;3,16754407637582;4,43456170692615;13,3036851207785;12,6701763055033;31,0419319484831;15,8377203818791;10,7696498596778;0,0240774569055628;0,00548898761067927;0,00376007685517777;0,0212338067227955;157851;0,00916687255703163;0;0,990833127442968;0,519002096914179;0,480997903085821;0,214594776086309;0,196394067823454;0,243463772798398;0,17755351565717;0,11115545672818;0,0934298800767813;0,0699583784708364;0,0454099118789238;0,0321442372870619;0,0304907792791937;3,5307051456575;3,10299529481224;0,00179282994722872;32602,2537380188;7228358,76668307;31558,0193688985;3,99887868939696;0,239466332174012;2,11322069546598;2230,48409893993;8152,8489034848;1807596,41092616;7891,71710874218;0,0598833700079369;0,528453313942528;0,333333343267441
"22";"CCF023";2017;571;2;3;570;0;0;7,55106407077864;2,93652491641392;1,67801423795081;7,97056763026634;9,64858186821715;14,6826245820696;58,3109947687906;0;1,25851067846311;2,51702135692621;4,61453915436473;2,09751779743851;36,0773061159424;6,71205695180324;1,25851067846311;2,93652491641392;7,13156051129094;9,64858186821715;38,5943274728686;7,13156051129094;7,13156051129094;0,0123039672451621;0,0041565105204501;0,00289706347508359;0,0122561770850376;238377;0,0184162062615101;0;0,98158379373849;0,515750261140966;0,484249738859034;0,257306703247377;0,196688438901404;0,228256081752854;0,169651434492422;0,127138943773938;0,0928445277858183;0,0781325379545845;0,0494175193076513;0,0305943945934381;0,0272761214378904;3,505;2,85;0,00161089366843278;46045,719912995;170816,283714075;46071,3825859878;5,47009988379751;0,156353171656662;9,18048301639839;3395,69270833333;8417,71099086926;31227,2695824137;8422,40243591376;0,0285832388764565;1,6783026290966;0
"23";"CCF023";2019;782;11;11;782;1;0;6,89734452235889;1,14955742039315;3,06548645438173;9,96283097674062;10,3460167835383;17,6265471126949;74,7212323255547;0;0,766371613595432;4,98141548837031;5,36460129516803;3,06548645438173;39,4681381001648;7,28053032915661;4,21504387477488;5,74778710196574;18,3929187262904;19,1592903398858;42,1504387477488;16,8601754990995;8,04690194275204;0,0189168674240973;0,00450507813797244;0,00230101687933479;0,00847318912774138;260970;0,0359619879679657;0;0,964038012032034;0,511499406062;0,488500593938001;0,35936697704717;0,202279955550446;0,207541096677779;0,161010844158332;0,135437023412653;0,0975782657010384;0,0807870636471625;0,054193968655401;0,031034218492547;0,0301375637046404;1,275;2,66;0,0014599379238993;96393,2740391616;281274,059964747;96385,6616392689;10,9819672759321;0,382664674100471;9,47692455071464;7522,21522309711;8777,4140659129;25612,3564109668;8776,72089321429;0,0348448201024158;0,862953268080129;0
"24";"CCF023";2020;1016;7;9;1014;157;0;11,0763641465477;0,369212138218256;1,84606069109128;12,1840005612025;12,5532126994207;16,9837583580398;88,9801253105997;0;1,84606069109128;4,43054565861907;6,64581848792861;2,95369710574605;33,9675167160796;12,1840005612025;3,3229092439643;4,06133352040082;14,7684855287302;15,876121943385;42,4593958950994;17,352970496258;10,7071520083294;0,0131458188879084;0,00476479823787353;0,0036579429838002;0,00885945429215264;270847;0,0284514873710988;0;0,971548512628901;0,511539725380012;0,488460274619988;0,354842401798802;0,204783512462756;0,200932629861139;0,161707532296832;0,13599190686993;0,0963606759535827;0,0806691600793068;0,0554039734610315;0,0315344087252213;0,0326162002902007;2,0175;2,51;0,00117409459953405;82051,7559433924;220779,713690755;82033,4111287923;8,46824591005254;0,567069230968037;18,6188807703242;7212,57547169811;9689,34497355466;26071,4811586507;9687,17866723869;0,0669641903401597;2,19867029938538;0,222222223877907
"25";"CCF024";2012;2997;4;4;2997;0;0;11,8270324661428;4,13007482944668;2,81596011098637;11,2638404439455;26,2822943692062;30,6000998727186;138,357506786464;0;6,7583042663673;5,81965089603851;4,88099752570972;2,44049876285486;157,13057419304;14,0798005549319;0,750922696263033;6,00738157010427;24,4049876285486;15,9571072955895;64,0161598564236;8,63561100702488;21,4012968434964;0,0386807992038968;0,140502770059961;0,0112507083704101;0,0387670982281979;532678;0;0;1;0,512987208031869;0,487012791968131;0,0473400440791623;0,188329534916028;0,25002909825448;0,159648042532262;0,111722278750014;0,100832022347459;0,0761829848426254;0,0501015622946696;0,0365492849338625;0,0266051911285993;1,74632019071235;1,712038307555;0,000914248382700243;25672,1272588693;55469,6768760865;78739,1544291298;3,45814544621704;0,143833610548962;52,1502089442402;3782,50102669405;7423,66903247311;16040,2960889821;22769,1852912852;0,0415927012862648;15,0803977898873;0
"26";"CCF024";2013;3212;6;6;3212;0;0;11,152954051572;4,00809286228367;2,43970869878137;12,7213382150743;19,8661994043625;33,6331270617717;129,130296128357;0;3,83382795522786;5,57647702578598;3,83382795522786;2,26544379172555;165,725926610077;15,1610469138556;0,871324535279059;6,09927174695341;26,836795686595;14,812517099744;61,8640420048132;11,5014838656836;24,2228220807578;0,0406650845010534;0,140174016201989;0,0116804363680405;0,0382240228240558;573839;0;0;1;0,513490717779726;0,486509282220274;0,0444131542122442;0,182910189094851;0,244631333875878;0,158012961823787;0,113078755539446;0,101620837900526;0,0806010048114541;0,0524729061635755;0,0378329113218167;0,0288390994686663;1,9905987400491;1,74217309128057;0,000998537917429802;36969,6912112979;129884,255054118;36796,7676020626;7,04024125233733;0,153239846019528;107,409264619519;7050,5497382199;5251,19664031743;18448,8358280332;5226,63446935803;0,0217662776781482;15,2564749942141;0
"27";"CCF024";2014;3277;1;3;3275;1;0;10,4185271179377;4,65112817765077;1,48836101684825;12,8371137703161;23,0695957611478;39,2555218193725;155,533726260642;0,186045127106031;4,8371733047568;7,62785021134726;3,72090254212062;3,72090254212062;166,324343632792;13,5812942787403;0,558135381318092;6,32553432160505;19,5347383461332;15,8138358040126;78,511043638745;10,9766624992558;24,37191165089;0,0406805307185311;0,169182721337888;0,0122303197743645;0,0381142719868131;537504;0,00108464309102816;0;0,998915356908972;0,513497573971542;0,486502426028457;0,0403290022027743;0,175660088110972;0,239017756146931;0,157329061737215;0,1134540394118;0,102362028933738;0,0844216973269036;0,0556237721021611;0,0402136542239686;0,0319179020063107;2,43674176516694;1,62562414888788;0,00119254926474966;52337,5762022236;155687,054375409;52304,5411550426;8,47366531225814;0,287132746919093;224,334838438412;7105,50546021841;6176,49792310197;18373,0473931027;6172,59936846667;0,0338853065749153;26,4743567478273;0
"28";"CCF024";2015;3379;5;6;3378;0;0;11,6656087560687;3,25950832890155;1,88708376936405;13,0380333156062;21,7872398826577;38,4278876670498;153,711550668199;0;2,91640218901717;9,43541884682026;5,83280437803434;3,25950832890155;143,075260331784;15,4397762947968;1,02931841965312;6,00435744797653;15,611329364739;14,753564015028;79,4290713832324;13,3811394554906;21,7872398826577;0,0375883339623613;0,136007670352198;0,0102665104533004;0,0330531955047377;582910;0,00502650494930607;0;0,994973495050694;0,510821567651953;0,489178432348047;0,0308418109142063;0,172004254516135;0,230006347463588;0,156056681134309;0,115156713729392;0,103902832341185;0,0884630560463879;0,0586660033281296;0,0412516511982982;0,034492460242576;2,85066569740048;2,93579009050068;0,00110137070902884;52288,8556106431;150346,30636805;52546,7561544664;7,62555454529859;0,280482407232677;545,091386320358;6923,69470404984;6857,05613933101;19716,1144773062;6890,87670179518;0,0367819029509932;71,4821962235423;0,09375
"29";"CCF024";2016;3913;4;5;3912;1;0;11,9371543930484;4,21311331519354;2,28210304572983;17,5546388133064;27,385236548758;49,328535065391;170,455542877205;0;2,98428859826209;11,7616080049153;5,26639164399193;2,63319582199596;179,232862283859;18,4323707539717;0,877731940665321;8,42622663038708;26,5075046080927;20,1878346353024;80,9268849293426;14,5703502150443;24,2254015623629;0,0433592504315515;0,157107134673337;0,0113234820211241;0,0363893751572603;569650;0,0113122092512947;0;0,988687790748705;0,51072588431493;0,48927411568507;0,0369174054243834;0,168856315281313;0,22269112613008;0,153239708592996;0,114791538664092;0,103811112086369;0,0921372772755201;0,0623979636618977;0,0436302993065918;0,0384446590011411;8,87869238653173;2,89706915251997;0,00185552532256649;215064,438929167;221803,958053191;64985,7863718072;10,1469481260423;0,223217765294479;594,874207495831;5468,50425733207;21194,9875231155;21859,1792623762;6404,46620644686;0,0219985125105338;58,6259237858008;0,119999997317791
